20,20,10,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,26,20,20,33,51,1,51,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,51,1,33,1,1,1,1,19,26,14,14,14,14,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,20,20
20,20,1,1,33,1,1,33,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,1,20,27,1,1,51,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,51,51,1,1,1,1,1,1,26,1,1,1,19,1,1,1,33,1,13,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,20,20
20,20,1,1,1,51,51,1,1,51,51,1,51,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,2,51,1,27,1,1,51,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,51,1,1,1,1,1,1,1,1,1,1,1,33,26,1,1,1,1,1,20,1,33,1,1,1,1,19,33,1,1,1,33,1,1,1,20,20
20,20,1,1,1,51,1,51,51,2,51,51,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,1,1,1,1,51,2,3,3,3,3,2,51,51,51,51,51,51,51,51,51,1,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,27,1,1,1,1,1,33,26,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,51,2,2,3,2,2,51,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,33,51,2,3,3,2,51,1,1,1,1,1,33,1,1,1,1,1,1,1,34,1,1,1,33,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,34,51,2,3,3,3,3,2,51,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,20,13,13,51,51,2,3,3,2,51,33,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,1,1,51,51,51,51,33,1,1,1,1,1,1,1,1,1,33,20,20
20,20,1,33,1,51,51,2,3,3,3,2,51,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,19,1,1,1,33,20,20,20,13,51,2,3,3,2,51,1,1,1,33,33,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,35,1,33,51,51,19,1,51,51,2,2,2,51,1,1,1,1,1,1,1,1,1,33,1,20,20
20,20,1,1,1,51,1,51,2,3,2,51,51,13,19,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,26,1,1,1,1,20,20,20,20,51,2,3,3,2,51,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,1,26,51,2,2,3,3,2,51,1,1,1,1,1,33,1,1,1,1,33,20,20
20,20,33,1,1,1,51,19,51,2,51,32,33,20,26,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,6,1,1,1,1,1,1,27,20,20,20,51,2,3,3,2,51,1,1,1,1,1,1,1,1,34,1,1,33,1,1,1,1,1,1,1,51,2,2,51,1,1,51,51,2,3,3,3,2,51,1,1,51,51,51,1,1,1,1,1,1,20,20
20,20,1,1,1,51,33,26,1,51,1,51,51,27,1,1,33,1,1,34,1,6,6,6,6,1,33,14,14,14,14,1,6,6,6,6,6,6,6,1,1,33,1,1,1,27,27,27,51,2,3,3,2,51,1,1,1,1,1,1,1,29,1,1,1,1,1,29,1,1,1,1,51,2,3,3,2,51,51,2,2,3,3,2,2,51,51,1,1,51,2,51,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,6,6,6,6,1,14,14,1,1,14,1,1,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,51,51,2,3,2,51,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,3,2,2,3,3,3,2,51,51,1,1,1,1,51,2,51,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,33,1,1,1,19,20,33,33,1,1,1,1,6,6,6,6,1,33,1,14,1,14,13,1,1,6,6,6,6,6,1,1,1,1,33,1,1,1,1,33,1,51,2,51,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,33,33,1,1,51,2,3,3,3,3,3,3,3,2,51,1,1,33,51,1,33,51,51,51,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,26,27,1,1,1,1,1,1,1,6,6,6,1,1,1,19,14,14,20,33,1,6,6,6,6,6,1,1,1,1,1,33,33,1,33,51,51,13,51,51,51,1,1,1,1,33,1,1,33,1,1,1,1,1,1,1,1,1,1,51,2,3,3,3,2,2,2,2,2,51,1,33,51,1,1,1,1,1,1,1,1,33,1,1,33,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,33,1,6,6,6,6,1,1,26,19,33,27,1,1,6,6,6,6,6,6,1,1,33,19,1,1,1,1,13,13,20,19,19,1,1,1,1,33,1,1,1,1,33,33,1,1,1,1,1,25,1,1,51,51,2,2,2,51,51,51,51,51,1,51,1,1,1,1,1,1,1,1,1,1,1,1,33,1,20,20
20,20,33,1,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1,6,6,6,6,1,33,1,26,1,1,33,1,6,6,6,6,6,6,1,1,1,26,19,1,1,33,20,20,20,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,51,51,51,51,1,1,1,1,1,1,1,1,1,33,1,1,1,13,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,19,1,1,1,6,6,6,6,6,6,1,1,1,1,26,1,1,1,20,20,20,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,33,1,1,25,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,13,19,20,13,13,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,26,1,1,1,6,6,6,6,6,6,1,1,1,1,1,1,1,19,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,33,33,20,26,20,20,20,13,1,1,1,20,20
20,20,1,13,25,1,1,1,1,35,1,1,1,1,1,1,1,1,1,1,33,1,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,6,1,1,1,1,1,33,33,26,20,20,20,1,1,1,1,33,1,1,1,1,1,14,33,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,27,1,20,20,20,20,1,1,1,20,20
20,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,20,1,1,1,33,1,1,33,14,14,14,14,1,1,1,1,33,1,33,1,1,1,1,1,1,1,1,1,1,33,33,1,1,1,1,1,1,1,33,1,33,20,20,20,27,1,1,1,20,20
20,20,1,27,1,33,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,33,1,33,1,1,1,14,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,27,27,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,33,1,33,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,14,14,1,1,51,51,51,51,51,33,33,33,1,1,34,1,33,1,19,1,19,1,33,1,1,1,1,1,1,1,27,1,1,33,1,1,1,20,20
20,20,1,33,1,33,1,1,1,1,1,1,1,1,51,51,51,51,51,51,51,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,33,14,1,1,1,1,1,1,14,1,19,51,2,2,51,1,51,1,1,1,1,1,1,1,1,26,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,33,33,1,1,1,25,51,2,2,2,2,51,1,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,14,1,1,1,1,1,1,1,14,1,26,51,2,2,51,1,33,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,1,51,51,51,20,20
20,20,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,3,2,51,19,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,14,1,1,51,51,51,1,1,51,51,51,51,51,1,1,1,1,35,1,1,1,1,1,1,1,1,1,1,1,1,51,1,51,2,2,2,20,20
20,20,13,13,1,1,1,14,14,14,1,1,1,1,51,51,2,3,3,2,51,26,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,1,1,14,1,1,1,1,1,1,1,1,14,1,51,1,1,1,51,2,2,2,51,1,1,1,1,1,1,33,1,1,33,33,1,1,1,1,1,1,1,1,51,2,3,3,2,20,20
20,20,20,20,13,1,14,1,1,1,14,1,1,1,51,1,51,2,2,51,51,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,2,51,1,1,14,1,1,1,1,1,1,1,1,1,14,14,51,1,51,2,3,3,3,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,2,20,20
20,20,20,20,20,13,14,1,1,1,14,1,1,1,1,51,1,51,51,1,51,1,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,2,51,1,14,1,1,1,1,1,1,1,1,1,1,1,1,14,51,2,3,3,3,3,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,3,2,20,20
20,20,20,20,20,20,14,1,1,1,14,51,51,51,51,1,1,1,1,1,33,33,1,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,2,51,1,1,14,1,1,1,1,1,1,1,1,1,1,1,14,51,2,3,3,3,3,2,51,1,1,1,1,1,1,1,1,1,1,1,19,33,1,1,1,1,51,2,3,3,3,2,20,20
20,20,20,20,20,20,14,14,1,1,14,1,51,2,2,51,1,33,1,19,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,51,2,3,2,51,1,1,14,14,1,1,1,1,1,1,1,1,1,1,14,51,51,2,3,3,2,51,51,1,33,1,1,1,1,1,1,1,1,1,26,1,1,1,25,1,51,2,2,2,2,2,20,20
20,20,20,20,20,20,13,1,14,1,14,51,2,3,3,2,51,1,1,26,1,1,33,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,2,51,51,1,1,1,1,14,14,1,1,1,1,1,1,1,1,14,51,1,51,2,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,20,20
20,20,20,20,20,20,20,1,1,14,14,51,2,3,3,3,2,51,1,1,33,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,1,51,1,1,1,1,19,1,14,1,1,1,1,1,1,14,1,51,1,1,51,51,33,51,51,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,20,27,27,27,27,25,1,33,33,51,2,3,3,3,2,51,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,1,14,14,14,1,1,14,14,1,1,14,14,14,1,14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,27,1,1,1,1,1,1,1,1,1,51,2,3,3,2,51,1,1,33,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,33,1,1,1,1,1,1,1,1,33,1,1,1,14,14,1,1,1,14,1,1,1,14,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,33,1,1,1,1,1,1,51,51,2,3,3,2,51,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,33,1,1,1,1,13,13,1,14,14,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,33,1,1,1,13,1,51,1,51,2,2,51,1,1,1,33,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,20,20,14,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,13,20,13,51,1,25,51,51,51,51,1,1,1,1,13,10,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,20,20,14,1,1,14,14,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,33,13,20,20,20,1,1,1,1,1,1,1,1,1,1,1,20,13,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,1,33,33,20,20,13,14,14,1,1,14,14,14,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,20,27,27,27,1,1,1,1,1,1,1,1,1,13,13,20,20,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,1,51,51,51,51,27,20,20,19,19,13,13,13,13,33,14,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,27,1,1,1,1,33,1,1,1,1,1,13,13,20,20,20,20,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,1,1,1,1,1,1,1,33,1,51,33,51,2,2,51,29,51,27,27,26,26,20,20,20,20,14,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,27,27,1,6,6,6,1,1,33,1,1,1,1,1,1,1,33,1,1,51,2,2,51,1,1,1,1,1,33,1,1,1,1,1,51,2,3,3,2,51,1,51,1,1,1,27,20,20,20,1,14,1,1,14,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,33,1,1,33,1,1,29,1,33,1,27,27,27,27,1,1,1,1,1,6,1,33,1,1,1,1,1,1,1,1,1,1,1,51,2,3,2,51,1,1,1,1,1,1,33,1,33,51,2,3,3,3,2,51,1,1,51,51,51,51,20,20,27,1,19,14,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,1,6,1,1,1,14,14,1,1,1,1,1,33,1,1,51,2,2,51,1,25,1,1,19,1,33,1,1,1,51,2,2,2,2,51,1,1,51,2,2,2,51,20,20,1,29,26,1,14,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,1,51,51,1,51,1,1,1,1,1,1,1,33,1,1,1,1,1,51,2,2,51,1,1,6,1,1,14,1,1,14,14,1,1,35,1,33,1,51,51,51,51,51,1,1,1,26,33,1,1,1,1,51,51,51,51,51,1,33,51,2,3,3,2,51,20,27,33,1,14,14,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,51,2,51,1,51,1,1,1,1,1,1,32,1,1,1,1,33,1,51,2,3,2,51,1,6,1,14,1,1,1,1,1,14,1,1,33,1,1,1,1,1,1,1,33,1,33,1,1,1,1,1,1,33,1,1,1,1,51,1,51,2,3,3,2,51,27,1,1,1,14,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,2,3,2,51,1,33,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,2,51,1,6,1,1,14,1,1,1,1,14,1,33,1,1,33,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,33,1,1,1,1,33,51,2,2,2,51,51,1,19,19,1,14,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,2,3,3,2,51,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,3,2,51,1,6,6,1,1,14,1,1,1,14,1,1,1,1,1,19,1,1,33,1,1,1,1,1,29,1,1,1,1,33,1,1,1,1,35,1,51,51,51,51,1,51,33,26,26,14,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,51,2,2,51,1,1,1,1,1,1,1,1,1,1,1,1,1,51,2,3,2,51,51,1,6,6,1,1,14,1,1,1,14,1,1,1,1,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,33,1,1,1,1,1,1,14,14,14,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,51,1,51,51,51,51,1,1,1,1,1,33,1,1,1,1,1,1,51,51,2,51,1,1,1,6,1,1,1,1,14,1,1,14,1,1,1,33,1,1,1,1,1,1,1,1,51,1,51,51,33,51,51,33,1,1,1,20,13,1,1,1,1,1,33,33,1,1,1,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,1,1,33,1,1,1,1,1,25,1,1,1,51,1,51,1,51,51,1,6,1,14,14,14,1,1,14,1,33,1,1,1,1,1,1,19,1,1,1,33,51,51,2,2,51,51,1,51,13,1,1,20,20,13,1,1,1,1,1,1,1,1,33,1,1,1,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,14,1,1,14,14,1,1,1,1,33,1,33,1,33,26,1,34,1,1,51,2,3,3,2,2,51,33,20,1,19,20,20,20,13,13,1,1,1,1,25,1,1,33,34,33,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,1,1,1,33,20,13,1,1,1,1,1,1,1,33,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,1,33,1,1,1,1,14,14,1,1,1,1,1,1,51,2,3,3,3,3,2,51,27,33,26,20,20,20,20,20,33,1,1,1,1,1,1,1,1,1,1,1,14,14,14,32,1,33,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,20,20
20,20,1,1,35,1,1,1,20,20,13,1,13,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,14,14,14,14,1,14,14,1,1,1,1,1,1,1,51,2,2,2,2,51,1,1,1,1,27,27,27,27,27,1,1,33,1,1,1,1,33,1,1,1,14,1,1,14,1,1,1,1,1,1,6,6,6,1,51,51,1,51,1,1,1,1,1,20,20
20,20,1,1,1,1,1,1,20,20,20,13,20,1,1,1,33,13,1,1,1,1,1,1,6,6,6,6,6,1,33,1,1,13,1,1,1,14,1,1,1,19,1,1,1,1,1,1,51,51,51,51,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,33,1,1,14,1,1,14,1,1,1,1,1,1,6,6,6,1,51,2,51,51,1,1,1,1,1,20,20
